age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
31.0,6.0,22.0,Masc,False,10.0,Russia,74
45.0,6.0,15.5,Masc,True,0.0,Russia,64
47.0,5.0,22.0,Fem,False,9.0,Russia,132
42.0,4.0,28.0,Masc,False,4.0,Russia,89
33.0,7.0,22.0,Masc,True,10.0,Russia,270
27.0,7.0,15.5,Fem,False,6.0,Russia,175
35.0,7.0,22.0,Masc,False,6.0,Russia,114
27.0,7.0,44.0,Masc,False,7.0,Russia,200
43.0,5.0,44.0,Masc,False,5.0,Russia,199
36.0,6.0,57.0,Masc,False,2.0,Russia,84
40.0,5.0,15.5,Fem,True,6.0,Russia,116
37.0,4.0,78.0,Fem,False,7.0,Russia,200
43.0,5.0,102.0,Fem,True,2.0,Russia,80
20.0,5.0,57.0,Fem,False,7.0,Russia,71
41.0,5.0,15.5,Fem,True,4.0,Russia,146
18.0,3.0,10.0,Fem,False,3.0,Russia,40
42.0,4.0,102.0,Masc,False,1.0,Russia,140
54.0,2.0,117.0,Fem,False,6.0,Russia,117
33.0,3.0,42.0,Masc,False,10.0,Russia,284
40.0,5.0,102.0,Masc,False,0.0,Russia,132
32.0,8.0,44.0,Fem,False,3.0,Russia,75
25.0,3.0,78.0,Fem,False,5.0,Russia,261
49.0,6.0,78.0,Fem,False,4.0,Russia,253
25.0,7.0,102.0,Fem,False,4.0,Russia,346
30.0,7.0,10.0,Fem,False,6.0,Russia,51
26.0,7.0,22.0,Masc,False,3.0,Russia,74
32.0,5.0,42.0,Fem,False,5.0,Russia,141
37.0,4.0,10.0,Fem,False,3.0,Russia,45
28.0,9.0,44.0,Fem,False,3.0,Russia,92
29.0,4.0,57.0,Masc,False,6.0,Russia,141
41.0,6.0,15.5,Masc,False,2.0,Russia,66
34.0,4.0,22.0,Masc,False,5.0,Russia,13
38.0,4.0,78.0,Fem,True,8.0,Russia,326
45.0,3.0,117.0,Masc,False,9.0,Russia,172
25.0,5.0,57.0,Masc,True,9.0,Russia,304
47.0,2.0,44.0,Fem,True,1.0,Russia,68
43.0,7.0,28.0,Masc,True,3.0,Russia,72
24.0,6.0,22.0,Masc,True,9.0,Russia,204
35.0,11.0,28.0,Masc,False,4.0,Russia,111
46.0,4.0,44.0,Masc,False,4.0,Russia,168
35.0,6.0,22.0,Fem,False,10.0,Russia,158
38.0,6.0,44.0,Fem,True,0.0,Russia,91
34.0,5.0,10.0,Fem,False,9.0,Russia,61
39.0,4.0,22.0,Fem,False,4.0,Russia,180
36.0,7.0,28.0,Fem,True,10.0,Russia,130
43.0,7.0,78.0,Fem,False,6.0,Russia,233
36.0,7.0,44.0,Masc,False,6.0,Russia,198
36.0,7.0,15.5,Fem,False,7.0,Russia,82
43.0,5.0,44.0,Masc,False,5.0,Russia,106
28.0,6.0,42.0,Masc,False,2.0,Russia,79
39.0,5.0,42.0,Fem,True,6.0,Russia,235
48.0,4.0,22.0,Fem,False,7.0,Russia,98
31.0,5.0,22.0,Fem,True,2.0,Russia,62
52.0,5.0,117.0,Fem,False,7.0,Russia,354
43.0,5.0,42.0,Fem,True,4.0,Russia,167
40.0,3.0,22.0,Masc,False,3.0,Russia,61
46.0,4.0,22.0,Fem,False,1.0,Russia,47
37.0,2.0,22.0,Fem,False,6.0,Russia,128
34.0,3.0,44.0,Fem,False,10.0,Russia,132
47.0,5.0,22.0,Masc,False,0.0,Russia,61
58.0,8.0,22.0,Masc,False,3.0,Russia,66
33.0,3.0,15.5,Masc,False,5.0,Russia,152
49.0,6.0,22.0,Fem,False,4.0,Russia,114
38.0,7.0,28.0,Masc,False,4.0,Russia,154
25.0,7.0,22.0,Masc,False,6.0,Russia,31
38.0,7.0,15.5,Fem,False,3.0,Russia,62
26.0,5.0,22.0,Masc,False,5.0,Russia,70
36.0,4.0,44.0,Masc,False,3.0,Russia,46
43.0,9.0,44.0,Masc,False,3.0,Russia,33
36.0,4.0,57.0,Masc,False,6.0,Russia,138
44.0,6.0,15.5,Fem,False,2.0,Russia,64
41.0,4.0,78.0,Fem,False,5.0,Russia,188
37.0,4.0,102.0,Fem,True,8.0,Russia,332
23.0,3.0,57.0,Fem,False,9.0,Russia,127
36.0,5.0,15.5,Fem,True,9.0,Russia,150
41.0,2.0,10.0,Fem,True,1.0,Russia,41
42.0,7.0,102.0,Masc,True,3.0,Russia,125
40.0,6.0,117.0,Fem,True,9.0,Russia,190
35.0,11.0,42.0,Masc,False,4.0,Russia,94
40.0,4.0,102.0,Masc,False,4.0,Russia,346
40.0,6.0,44.0,Fem,False,10.0,Russia,173
38.0,6.0,78.0,Fem,True,0.0,Russia,102
39.0,5.0,78.0,Fem,False,9.0,Russia,184
37.0,4.0,102.0,Fem,False,4.0,Russia,264
38.0,7.0,10.0,Fem,True,10.0,Russia,110
34.0,7.0,22.0,Masc,False,6.0,Russia,118
43.0,7.0,42.0,Fem,False,6.0,Russia,181
39.0,7.0,10.0,Fem,False,7.0,Russia,159
32.0,5.0,44.0,Fem,False,5.0,Russia,212
36.0,6.0,57.0,Masc,False,2.0,Russia,114
21.0,5.0,15.5,Masc,True,6.0,Russia,174
36.0,4.0,22.0,Masc,False,7.0,Russia,153
40.0,5.0,78.0,Fem,True,2.0,Russia,92
28.0,5.0,117.0,Masc,False,7.0,Russia,149
52.0,5.0,57.0,Masc,True,4.0,Russia,237
37.0,3.0,44.0,Fem,False,3.0,Russia,64
49.0,4.0,28.0,Masc,False,1.0,Russia,55
49.0,2.0,22.0,Masc,False,6.0,Russia,137
53.0,3.0,28.0,Masc,False,10.0,Russia,158
41.0,5.0,44.0,Masc,False,0.0,Russia,46
35.0,8.0,22.0,Fem,False,3.0,Russia,44
32.0,3.0,44.0,Fem,False,5.0,Russia,160
27.0,6.0,10.0,Fem,False,4.0,Russia,21
36.0,7.0,22.0,Fem,False,4.0,Russia,134
46.0,7.0,28.0,Fem,False,6.0,Russia,147
52.0,8.0,22.0,Masc,False,6.0,Japan,181
52.0,9.0,102.0,Masc,False,3.0,Japan,135
40.0,9.0,22.0,Fem,True,3.0,Japan,127
36.0,6.0,44.0,Masc,False,1.0,Japan,71
48.0,1.0,10.0,Fem,False,8.0,Japan,138
29.0,7.0,15.5,Fem,False,3.0,Japan,86
40.0,8.0,42.0,Fem,False,4.0,Japan,159
30.0,12.0,44.0,Fem,False,9.0,Japan,203
43.0,3.0,44.0,Fem,False,4.0,Japan,127
33.0,6.0,22.0,Masc,True,3.0,Japan,70
46.0,10.0,15.5,Fem,False,2.0,Japan,53
35.0,5.0,10.0,Fem,False,5.0,Japan,162
34.0,5.0,28.0,Fem,False,3.0,Japan,70
33.0,5.0,15.5,Fem,True,5.0,Japan,155
46.0,5.0,42.0,Fem,True,6.0,Japan,231
53.0,11.0,78.0,Fem,False,3.0,Japan,60
23.0,5.0,44.0,Fem,False,7.0,Japan,232
41.0,6.0,22.0,Fem,False,6.0,Japan,173
45.0,5.0,15.5,Fem,False,1.0,Japan,66
35.0,5.0,42.0,Fem,True,0.0,Japan,60
26.0,3.0,28.0,Masc,False,3.0,Japan,76
32.0,6.0,102.0,Fem,True,5.0,Japan,362
36.0,5.0,44.0,Fem,False,6.0,Japan,122
28.0,5.0,15.5,Fem,False,4.0,Japan,225
45.0,8.0,28.0,Masc,True,4.0,Japan,206
38.0,6.0,22.0,Masc,True,3.0,Japan,71
33.0,7.0,22.0,Fem,False,5.0,Japan,204
39.0,4.0,28.0,Fem,False,2.0,Japan,86
23.0,3.0,44.0,Masc,False,9.0,Japan,150
39.0,8.0,102.0,Masc,False,5.0,Japan,349
43.0,7.0,57.0,Masc,True,4.0,Japan,386
21.0,4.0,22.0,Masc,False,6.0,Japan,278
43.0,2.0,10.0,Fem,False,7.0,Japan,109
45.0,5.0,44.0,Masc,False,0.0,Japan,91
41.0,3.0,44.0,Fem,True,2.0,Japan,108
35.0,10.0,15.5,Fem,False,6.0,Japan,167
40.0,3.0,44.0,Fem,True,4.0,Japan,198
42.0,6.0,57.0,Fem,False,2.0,Japan,124
34.0,13.0,15.5,Fem,False,4.0,Japan,101
40.0,7.0,102.0,Masc,False,2.0,Japan,137
36.0,8.0,57.0,Fem,False,6.0,Japan,264
27.0,9.0,22.0,Fem,False,3.0,Japan,49
40.0,9.0,22.0,Fem,True,3.0,Japan,105
51.0,6.0,22.0,Fem,False,1.0,Japan,88
43.0,1.0,22.0,Fem,False,8.0,Japan,194
29.0,7.0,15.5,Fem,False,3.0,Japan,46
43.0,8.0,15.5,Fem,False,4.0,Japan,213
24.0,12.0,10.0,Fem,False,9.0,Japan,171
34.0,3.0,22.0,Fem,False,4.0,Japan,206
40.0,6.0,57.0,Fem,True,3.0,Japan,174
27.0,10.0,42.0,Masc,False,2.0,Japan,163
34.0,5.0,22.0,Fem,False,5.0,Japan,141
42.0,5.0,15.5,Fem,False,3.0,Japan,56
42.0,5.0,28.0,Fem,True,5.0,Japan,156
72.0,5.0,28.0,Masc,True,6.0,Japan,257
40.0,11.0,44.0,Masc,False,3.0,Japan,65
49.0,5.0,15.5,Fem,False,7.0,Japan,182
25.0,6.0,10.0,Fem,False,6.0,Japan,166
32.0,5.0,57.0,Masc,False,1.0,Japan,129
37.0,5.0,102.0,Masc,True,0.0,Japan,148
48.0,3.0,22.0,Masc,False,3.0,Japan,81
23.0,6.0,102.0,Masc,True,5.0,Japan,235
41.0,5.0,22.0,Fem,False,6.0,Japan,231
40.0,5.0,44.0,Masc,False,4.0,Japan,127
28.0,8.0,10.0,Fem,True,4.0,Japan,233
43.0,6.0,15.5,Fem,True,3.0,Japan,125
25.0,7.0,42.0,Fem,False,5.0,Japan,402
42.0,4.0,44.0,Fem,False,2.0,Japan,87
36.0,3.0,44.0,Fem,False,9.0,Japan,227
40.0,8.0,22.0,Masc,False,5.0,Japan,112
22.0,7.0,15.5,Fem,True,4.0,Japan,321
31.0,4.0,10.0,Fem,False,6.0,Japan,228
36.0,2.0,28.0,Fem,False,7.0,Japan,35
41.0,5.0,15.5,Fem,False,0.0,Japan,85
41.0,3.0,42.0,Fem,True,2.0,Japan,132
46.0,10.0,78.0,Fem,False,6.0,Japan,222
24.0,3.0,44.0,Fem,True,4.0,Japan,201
48.0,6.0,22.0,Fem,False,2.0,Japan,77
30.0,13.0,15.5,Fem,False,4.0,Japan,239
46.0,7.0,42.0,Fem,False,2.0,Japan,96
36.0,8.0,28.0,Masc,False,6.0,Japan,200
30.0,9.0,102.0,Fem,False,3.0,Japan,90
28.0,9.0,44.0,Fem,True,3.0,Japan,118
34.0,6.0,15.5,Fem,False,1.0,Japan,87
39.0,1.0,28.0,Masc,False,8.0,Japan,169
40.0,7.0,22.0,Masc,False,3.0,Japan,57
51.0,8.0,22.0,Fem,False,4.0,Japan,329
26.0,12.0,28.0,Fem,False,9.0,Japan,189
27.0,3.0,44.0,Masc,False,4.0,Japan,110
28.0,6.0,102.0,Masc,True,3.0,Japan,114
31.0,10.0,57.0,Masc,False,2.0,Japan,123
43.0,5.0,22.0,Masc,False,5.0,Japan,168
45.0,5.0,10.0,Fem,False,3.0,Japan,99
35.0,5.0,44.0,Masc,True,5.0,Japan,268
34.0,5.0,44.0,Fem,True,6.0,Japan,213
47.0,11.0,15.5,Fem,False,3.0,Japan,68
23.0,5.0,44.0,Fem,False,7.0,Japan,263
79.0,6.0,57.0,Fem,False,6.0,Japan,235
20.0,5.0,15.5,Fem,False,1.0,Japan,57
36.0,5.0,102.0,Masc,True,0.0,Japan,110
41.0,3.0,57.0,Fem,False,3.0,Japan,122
52.0,6.0,22.0,Fem,True,5.0,Japan,316
21.0,5.0,22.0,Fem,False,6.0,Japan,77
41.0,5.0,22.0,Fem,False,4.0,Japan,174
56.0,8.0,22.0,Fem,True,4.0,Japan,147
45.0,6.0,15.5,Fem,True,3.0,Japan,107
45.0,7.0,15.5,Fem,False,5.0,Japan,145
43.0,4.0,10.0,Fem,False,2.0,Japan,83
29.0,3.0,22.0,Fem,False,9.0,Japan,224
44.0,8.0,57.0,Fem,False,5.0,Japan,247
44.0,7.0,42.0,Masc,True,4.0,Japan,281
48.0,4.0,22.0,Fem,False,6.0,Japan,189
49.0,2.0,15.5,Fem,False,7.0,Japan,167
40.0,5.0,28.0,Fem,False,0.0,Japan,78
19.0,3.0,28.0,Masc,True,2.0,Japan,113
23.0,10.0,44.0,Masc,False,6.0,Japan,152
41.0,3.0,15.5,Fem,True,4.0,Japan,173
78.0,6.0,10.0,Fem,False,2.0,Japan,61
37.0,13.0,57.0,Masc,False,4.0,Japan,180
28.0,7.0,102.0,Masc,False,2.0,Japan,90
31.0,8.0,22.0,Masc,False,6.0,Japan,224
48.0,9.0,102.0,Masc,False,3.0,Japan,94
31.0,9.0,22.0,Fem,True,3.0,Japan,80
48.0,6.0,44.0,Masc,False,1.0,Japan,118
46.0,1.0,10.0,Fem,False,8.0,Japan,154
37.0,7.0,15.5,Fem,False,3.0,Japan,74
39.0,8.0,42.0,Fem,False,4.0,Japan,251
43.0,12.0,44.0,Fem,False,9.0,Japan,254
36.0,3.0,44.0,Fem,False,4.0,Japan,164
36.0,6.0,22.0,Masc,True,3.0,Japan,89
21.0,10.0,15.5,Fem,False,2.0,Japan,51
41.0,5.0,10.0,Fem,False,5.0,Japan,82
27.0,5.0,28.0,Fem,False,3.0,Japan,118
32.0,5.0,15.5,Fem,True,5.0,Japan,302
45.0,5.0,42.0,Fem,True,6.0,Japan,211
39.0,11.0,78.0,Fem,False,3.0,Japan,71
54.0,5.0,44.0,Fem,False,7.0,Japan,153
32.0,6.0,22.0,Fem,False,6.0,Japan,251
44.0,5.0,15.5,Fem,False,1.0,Japan,51
26.0,5.0,42.0,Fem,True,0.0,Japan,174
42.0,3.0,28.0,Masc,False,3.0,Japan,100
33.0,6.0,102.0,Fem,True,5.0,Japan,358
49.0,5.0,44.0,Fem,False,6.0,Japan,289
33.0,5.0,15.5,Fem,False,4.0,Japan,243
27.0,8.0,28.0,Masc,True,4.0,Japan,206
27.0,6.0,22.0,Masc,True,3.0,Japan,134
36.0,7.0,22.0,Fem,False,5.0,Japan,233
28.0,4.0,28.0,Fem,False,2.0,Japan,126
46.0,3.0,44.0,Masc,False,9.0,Japan,290
36.0,8.0,102.0,Masc,False,5.0,Japan,346
28.0,7.0,57.0,Masc,True,4.0,Japan,481
33.0,4.0,22.0,Masc,False,6.0,Japan,171
36.0,2.0,10.0,Fem,False,7.0,Japan,96
33.0,5.0,44.0,Masc,False,0.0,Japan,63
44.0,3.0,44.0,Fem,True,2.0,Japan,106
38.0,10.0,15.5,Fem,False,6.0,Japan,85
52.0,3.0,44.0,Fem,True,4.0,Japan,244
79.0,6.0,57.0,Fem,False,2.0,Japan,122
30.0,13.0,15.5,Fem,False,4.0,Japan,167
36.0,7.0,102.0,Masc,False,2.0,Japan,115
41.0,8.0,57.0,Fem,False,6.0,Japan,219
34.0,9.0,22.0,Fem,False,3.0,Japan,39
23.0,9.0,22.0,Fem,True,3.0,Japan,48
32.0,6.0,22.0,Fem,False,1.0,Japan,65
70.0,1.0,22.0,Fem,False,8.0,Japan,134
45.0,7.0,15.5,Fem,False,3.0,Japan,85
40.0,8.0,15.5,Fem,False,4.0,Japan,176
46.0,12.0,10.0,Fem,False,9.0,Japan,152
35.0,3.0,22.0,Fem,False,4.0,Japan,153
51.0,6.0,57.0,Fem,True,3.0,Japan,64
48.0,10.0,42.0,Masc,False,2.0,Japan,90
37.0,5.0,22.0,Fem,False,5.0,Japan,140
19.0,5.0,15.5,Fem,False,3.0,Japan,60
29.0,5.0,28.0,Fem,True,5.0,Japan,283
59.0,5.0,28.0,Masc,True,6.0,Japan,449
37.0,11.0,44.0,Masc,False,3.0,Japan,136
72.0,5.0,15.5,Fem,False,7.0,Japan,211
24.0,6.0,10.0,Fem,False,6.0,Japan,130
39.0,5.0,57.0,Masc,False,1.0,Japan,71
39.0,5.0,102.0,Masc,True,0.0,Japan,123
38.0,3.0,22.0,Masc,False,3.0,Japan,38
42.0,6.0,102.0,Masc,True,5.0,Japan,583
48.0,5.0,22.0,Fem,False,6.0,Japan,172
29.0,5.0,44.0,Masc,False,4.0,Japan,157
38.0,8.0,10.0,Fem,True,4.0,Japan,113
23.0,6.0,15.5,Fem,True,3.0,Japan,105
46.0,7.0,42.0,Fem,False,5.0,Japan,216
51.0,4.0,44.0,Fem,False,2.0,Japan,89
46.0,3.0,44.0,Fem,False,9.0,Japan,130
21.0,8.0,22.0,Masc,False,5.0,Japan,178
48.0,7.0,15.5,Fem,True,4.0,Japan,172
42.0,4.0,10.0,Fem,False,6.0,Japan,222
34.0,2.0,28.0,Fem,False,7.0,Japan,113
34.0,5.0,15.5,Fem,False,0.0,Japan,54
33.0,3.0,42.0,Fem,True,2.0,Japan,108
32.0,10.0,78.0,Fem,False,6.0,Japan,227
29.0,3.0,44.0,Fem,True,4.0,Japan,299
25.0,6.0,22.0,Fem,False,2.0,Japan,108
40.0,13.0,15.5,Fem,False,4.0,Japan,127
33.0,7.0,42.0,Fem,False,2.0,Japan,121
30.0,5.0,22.0,Masc,False,0.0,Mexico,33
40.0,3.0,22.0,Masc,False,7.0,Mexico,67
45.0,6.0,44.0,Fem,False,6.0,Mexico,156
40.0,4.0,42.0,Masc,False,5.0,Mexico,unknown
36.0,10.0,28.0,Fem,False,5.0,Mexico,112
30.0,10.0,44.0,Masc,True,2.0,Mexico,55
50.0,5.0,28.0,Fem,False,4.0,Mexico,165
37.0,9.0,57.0,Fem,False,6.0,Mexico,119
28.0,7.0,44.0,Fem,False,4.0,Mexico,72
35.0,3.0,28.0,Masc,True,4.0,Mexico,199
30.0,6.0,42.0,Fem,False,5.0,Mexico,138
25.0,7.0,15.5,Fem,True,3.0,Mexico,65
26.0,6.0,22.0,Fem,False,4.0,Mexico,120
54.0,8.0,28.0,Fem,False,1.0,Mexico,55
42.0,7.0,28.0,Fem,False,4.0,Mexico,123
39.0,3.0,44.0,Fem,False,5.0,Mexico,55
21.0,13.0,44.0,Fem,False,4.0,Mexico,172
38.0,8.0,44.0,Fem,False,3.0,Mexico,38
27.0,6.0,22.0,Fem,False,4.0,Mexico,143
40.0,10.0,78.0,Fem,True,7.0,Mexico,230
42.0,8.0,117.0,Fem,False,2.0,Mexico,130
43.0,5.0,57.0,Fem,False,3.0,Mexico,93
37.0,11.0,57.0,Fem,False,9.0,Mexico,145
32.0,5.0,44.0,Fem,False,4.0,Mexico,228
27.0,7.0,44.0,Fem,True,5.0,Mexico,214
40.0,3.0,28.0,Fem,False,5.0,Mexico,56
34.0,2.0,15.5,Fem,False,4.0,Mexico,124
27.0,7.0,22.0,Fem,False,3.0,Mexico,48
32.0,3.0,15.5,Masc,False,3.0,Mexico,50
40.0,8.0,22.0,Fem,True,9.0,Mexico,144
52.0,3.0,22.0,Masc,False,4.0,Mexico,113
43.0,13.0,28.0,Masc,False,4.0,Mexico,173
43.0,5.0,15.5,Fem,False,5.0,Mexico,137
21.0,11.0,44.0,Masc,True,4.0,Mexico,163
44.0,13.0,117.0,Fem,False,6.0,Mexico,166
30.0,5.0,28.0,Masc,False,1.0,Mexico,87
32.0,4.0,42.0,Fem,False,2.0,Mexico,53
24.0,7.0,57.0,Fem,False,1.0,Mexico,78
32.0,4.0,42.0,Fem,False,0.0,Mexico,71
23.0,6.0,44.0,Masc,False,10.0,Mexico,104
33.0,5.0,28.0,Fem,False,0.0,Mexico,82
30.0,3.0,28.0,Fem,False,7.0,Mexico,159
32.0,6.0,44.0,Fem,False,6.0,Mexico,142
40.0,4.0,10.0,Fem,False,5.0,Mexico,71
33.0,10.0,57.0,Fem,False,5.0,Mexico,184
38.0,10.0,44.0,Fem,True,2.0,Mexico,88
44.0,5.0,28.0,Fem,False,4.0,Mexico,133
47.0,9.0,78.0,Fem,False,6.0,Mexico,242
33.0,7.0,15.5,Fem,False,4.0,Mexico,147
40.0,3.0,22.0,Fem,True,4.0,Mexico,180
37.0,6.0,57.0,Fem,False,5.0,Mexico,160
33.0,7.0,44.0,Fem,True,3.0,Mexico,88
49.0,6.0,42.0,Fem,False,4.0,Mexico,196
48.0,8.0,22.0,Fem,False,1.0,Mexico,65
44.0,7.0,28.0,Fem,False,4.0,Mexico,87
36.0,3.0,78.0,Fem,False,5.0,Mexico,158
24.0,13.0,15.5,Fem,False,4.0,Mexico,90
26.0,8.0,22.0,Fem,False,3.0,Mexico,70
48.0,6.0,57.0,Masc,False,4.0,Mexico,281
31.0,10.0,28.0,Fem,True,7.0,Mexico,140
38.0,8.0,22.0,Masc,False,2.0,Mexico,38
33.0,5.0,22.0,Masc,False,3.0,Mexico,57
23.0,11.0,44.0,Fem,False,9.0,Mexico,88
27.0,5.0,42.0,Masc,False,4.0,Mexico,68
49.0,7.0,28.0,Fem,True,5.0,Mexico,169
34.0,3.0,44.0,Masc,False,5.0,Mexico,115
31.0,2.0,28.0,Fem,False,4.0,Mexico,141
39.0,7.0,57.0,Fem,False,3.0,Mexico,94
28.0,3.0,44.0,Fem,False,3.0,Mexico,74
38.0,8.0,28.0,Masc,True,9.0,Mexico,97
39.0,3.0,42.0,Fem,False,4.0,Mexico,126
34.0,13.0,15.5,Fem,False,4.0,Mexico,82
36.0,5.0,22.0,Fem,False,5.0,Mexico,197
39.0,11.0,28.0,Fem,True,4.0,Mexico,132
36.0,13.0,28.0,Fem,False,6.0,Mexico,106
30.0,5.0,44.0,Fem,False,1.0,Mexico,61
35.0,4.0,44.0,Fem,False,2.0,Mexico,80
43.0,7.0,44.0,Fem,False,1.0,Mexico,62
35.0,4.0,22.0,Fem,False,0.0,Mexico,53
47.0,6.0,78.0,Fem,False,10.0,Mexico,143
35.0,5.0,117.0,Fem,False,0.0,Mexico,78
24.0,3.0,57.0,Fem,False,7.0,Mexico,100
26.0,6.0,57.0,Fem,False,6.0,Mexico,262
26.0,4.0,44.0,Fem,False,5.0,Mexico,98
28.0,10.0,44.0,Fem,False,5.0,Mexico,171
39.0,10.0,28.0,Fem,True,2.0,Mexico,66
32.0,5.0,15.5,Fem,False,4.0,Mexico,151
26.0,9.0,22.0,Fem,False,6.0,Mexico,49
36.0,7.0,15.5,Masc,False,4.0,Mexico,110
54.0,3.0,22.0,Fem,True,4.0,Mexico,40
37.0,6.0,22.0,Masc,False,5.0,Mexico,104
27.0,7.0,28.0,Masc,True,3.0,Mexico,87
44.0,6.0,15.5,Fem,False,4.0,Mexico,138
40.0,8.0,44.0,Masc,False,1.0,Mexico,39
33.0,7.0,117.0,Fem,False,4.0,Mexico,224
33.0,3.0,28.0,Masc,False,5.0,Mexico,155
41.0,13.0,42.0,Fem,False,4.0,Mexico,114
37.0,8.0,57.0,Fem,False,3.0,Mexico,88
32.0,6.0,42.0,Fem,False,4.0,Mexico,156
39.0,10.0,44.0,Masc,True,7.0,Mexico,223
24.0,8.0,28.0,Fem,False,2.0,Mexico,61
41.0,5.0,28.0,Fem,False,3.0,Mexico,16
45.0,11.0,44.0,Fem,False,9.0,Mexico,194
39.0,5.0,10.0,Fem,False,4.0,Mexico,97
41.0,7.0,57.0,Fem,True,5.0,Mexico,208
43.0,3.0,44.0,Fem,False,5.0,Mexico,135
46.0,2.0,28.0,Fem,False,4.0,Mexico,121
24.0,7.0,78.0,Fem,False,3.0,Mexico,128
48.0,3.0,15.5,Fem,False,3.0,Mexico,31
42.0,8.0,22.0,Fem,True,9.0,Mexico,103
43.0,3.0,57.0,Fem,False,4.0,Mexico,202
42.0,13.0,44.0,Fem,False,4.0,Mexico,149
50.0,5.0,42.0,Fem,False,5.0,Mexico,111
51.0,11.0,22.0,Fem,True,4.0,Mexico,197
25.0,13.0,28.0,Fem,False,6.0,Mexico,109
38.0,5.0,78.0,Fem,False,1.0,Mexico,81
51.0,4.0,15.5,Fem,False,2.0,Mexico,46
32.0,7.0,22.0,Fem,False,1.0,Mexico,67
50.0,4.0,57.0,Masc,False,0.0,Mexico,79
46.0,6.0,28.0,Fem,False,10.0,Mexico,121
36.0,5.0,22.0,Masc,False,0.0,Mexico,50
31.0,3.0,22.0,Masc,False,7.0,Mexico,201
32.0,6.0,44.0,Fem,False,6.0,Mexico,187
29.0,4.0,42.0,Masc,False,5.0,Mexico,161
32.0,10.0,28.0,Fem,False,5.0,Mexico,57
25.0,10.0,44.0,Masc,True,2.0,Mexico,92
44.0,5.0,28.0,Fem,False,4.0,Mexico,134
34.0,9.0,57.0,Fem,False,6.0,Mexico,183
29.0,7.0,44.0,Fem,False,4.0,Mexico,208
43.0,3.0,28.0,Masc,True,4.0,Mexico,193
31.0,6.0,42.0,Fem,False,5.0,Mexico,169
29.0,7.0,15.5,Fem,True,3.0,Mexico,35
57.0,6.0,22.0,Fem,False,4.0,Mexico,119
19.0,8.0,28.0,Fem,False,1.0,Mexico,28
29.0,7.0,28.0,Fem,False,4.0,Mexico,155
37.0,3.0,44.0,Fem,False,5.0,Mexico,155
45.0,13.0,44.0,Fem,False,4.0,Mexico,88
45.0,8.0,44.0,Fem,False,3.0,Mexico,88
31.0,6.0,22.0,Fem,False,4.0,Mexico,96
38.0,10.0,78.0,Fem,True,7.0,Mexico,138
62.0,8.0,117.0,Fem,False,2.0,Mexico,123
34.0,5.0,57.0,Fem,False,3.0,Mexico,45
33.0,11.0,57.0,Fem,False,9.0,Mexico,138
28.0,5.0,44.0,Fem,False,4.0,Mexico,163
29.0,7.0,44.0,Fem,True,5.0,Mexico,70
40.0,3.0,28.0,Fem,False,5.0,Mexico,93
45.0,2.0,15.5,Fem,False,4.0,Mexico,103
39.0,7.0,22.0,Fem,False,3.0,Mexico,72
28.0,3.0,15.5,Masc,False,3.0,Mexico,43
42.0,8.0,22.0,Fem,True,9.0,Mexico,157
44.0,3.0,22.0,Masc,False,4.0,Mexico,112
49.0,13.0,28.0,Masc,False,4.0,Mexico,149
33.0,5.0,15.5,Fem,False,5.0,Mexico,88
43.0,11.0,44.0,Masc,True,4.0,Mexico,175
75.0,13.0,117.0,Fem,False,6.0,Mexico,243
33.0,5.0,28.0,Masc,False,1.0,Mexico,76
23.0,4.0,42.0,Fem,False,2.0,Mexico,76
44.0,7.0,57.0,Fem,False,1.0,Mexico,70
51.0,4.0,42.0,Fem,False,0.0,Mexico,83
50.0,6.0,44.0,Masc,False,10.0,Mexico,172
34.0,5.0,28.0,Fem,False,0.0,Mexico,89
31.0,3.0,28.0,Fem,False,7.0,Mexico,169
44.0,6.0,44.0,Fem,False,6.0,Mexico,117
36.0,4.0,10.0,Fem,False,5.0,Mexico,87
42.0,10.0,57.0,Fem,False,5.0,Mexico,161
38.0,10.0,44.0,Fem,True,2.0,Mexico,72
48.0,5.0,28.0,Fem,False,4.0,Mexico,145
36.0,9.0,78.0,Fem,False,6.0,Mexico,308
38.0,7.0,15.5,Fem,False,4.0,Mexico,62
51.0,3.0,22.0,Fem,True,4.0,Mexico,172
27.0,6.0,57.0,Fem,False,5.0,Mexico,209
46.0,7.0,44.0,Fem,True,3.0,Mexico,96
22.0,6.0,42.0,Fem,False,4.0,Mexico,204
34.0,8.0,22.0,Fem,False,1.0,Mexico,54
20.0,7.0,28.0,Fem,False,4.0,Mexico,140
31.0,3.0,78.0,Fem,False,5.0,Mexico,221
36.0,13.0,15.5,Fem,False,4.0,Mexico,111
31.0,8.0,22.0,Fem,False,3.0,Mexico,94
41.0,6.0,57.0,Masc,False,4.0,Mexico,75
30.0,10.0,28.0,Fem,True,7.0,Mexico,117
67.0,8.0,22.0,Masc,False,2.0,Mexico,83
37.0,5.0,22.0,Masc,False,3.0,Mexico,47
36.0,11.0,44.0,Fem,False,9.0,Mexico,187
47.0,5.0,42.0,Masc,False,4.0,Mexico,154
38.0,7.0,28.0,Fem,True,5.0,Mexico,33
47.0,3.0,44.0,Masc,False,5.0,Mexico,206
38.0,2.0,28.0,Fem,False,4.0,Mexico,100
